School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP Code,School Type,Teacher Count,Teacher Turnover Count,Turnover Percent
20232024,043,GRAYSON,211,Grayson County,220,Grayson Co. Alternative Education,211220,043211220,210230001852,902,GRREC,A5,2,0,0.0
20232024,043,GRAYSON,211,Grayson County,908,Grayson County Area Vocational Ed Center,211908,043211908,210230002381,902,GRREC,A2,0,0,0.0
20232024,044,GREEN,215,Green County,,All Schools,215000,,,902,GRREC,,145,21,14.5
20232024,044,GREEN,215,Green County,030,Green County Primary School,215030,044215030,210234002244,902,GRREC,A1,27,4,14.8
20232024,044,GREEN,215,Green County,040,Green County Intermediate School,215040,044215040,210234002257,902,GRREC,A1,28,4,14.3
20232024,044,GREEN,215,Green County,055,Green County Middle School,215055,044215055,210234001526,902,GRREC,A1,35,6,17.1
20232024,044,GREEN,215,Green County,065,Green County High School,215065,044215065,210234000490,902,GRREC,A1,47,5,10.6
20232024,044,GREEN,215,Green County,119,Green County ATC,215119,044215119,210234002539,902,GRREC,A2,8,2,25.0
20232024,045,GREENUP,221,Greenup County,,All Schools,221000,,,903,KEDC,,178,49,27.5
20232024,045,GREENUP,221,Greenup County,010,Argillite Elementary School,221010,045221010,210240000493,903,KEDC,A1,19,5,26.3
20232024,045,GREENUP,221,Greenup County,024,Wurtland Middle School,221024,045221024,210240001610,903,KEDC,A1,24,3,12.5
20232024,045,GREENUP,221,Greenup County,027,Greenup County High School,221027,045221027,210240000496,903,KEDC,A1,58,20,34.5
20232024,045,GREENUP,221,Greenup County,040,Greysbranch Elementary School,221040,045221040,210240000497,903,KEDC,A1,14,2,14.3
20232024,045,GREENUP,221,Greenup County,060,Mckell Elementary School,221060,045221060,210240000499,903,KEDC,A1,23,6,26.1
20232024,045,GREENUP,221,Greenup County,105,Mckell Middle School,221105,045221105,210240001611,903,KEDC,A1,26,8,30.8
20232024,045,GREENUP,221,Greenup County,110,Wurtland Elementary School,221110,045221110,210240000504,903,KEDC,A1,14,5,35.7
20232024,046,HANCOCK,225,Hancock County,,All Schools,225000,,,902,GRREC,,125,31,24.8
20232024,046,HANCOCK,225,Hancock County,005,Hancock County High School,225005,046225005,210246000507,902,GRREC,A1,41,8,19.5
20232024,046,HANCOCK,225,Hancock County,006,North Hancock Elementary School,225006,046225006,210246001993,902,GRREC,A1,33,11,33.3
20232024,046,HANCOCK,225,Hancock County,007,Hancock County Middle School,225007,046225007,210246000508,902,GRREC,A1,30,6,20.0
20232024,046,HANCOCK,225,Hancock County,015,Hancock County Alternative Program,225015,046225015,210246002540,902,GRREC,A5,3,1,33.3
20232024,046,HANCOCK,225,Hancock County,070,South Hancock Elementary School,225070,046225070,210246000511,902,GRREC,A1,18,5,27.8
20232024,047,HARDIN,231,Hardin County,,All Schools,231000,,,902,GRREC,,"1,090",236,21.7
20232024,047,HARDIN,231,Hardin County,005,East Hardin Middle School,231005,047231005,210249000512,902,GRREC,A1,48,8,16.7
20232024,047,HARDIN,231,Hardin County,008,Woodland Elementary School,231008,047231008,210249001471,902,GRREC,A1,40,5,12.5
20232024,047,HARDIN,231,Hardin County,013,John Hardin High School,231013,047231013,210249001910,902,GRREC,A1,82,19,23.2
20232024,047,HARDIN,231,Hardin County,014,Lakewood Elementary School,231014,047231014,210249001963,902,GRREC,A1,33,5,15.2
20232024,047,HARDIN,231,Hardin County,015,Bluegrass Middle School,231015,047231015,210249001673,902,GRREC,A1,44,15,34.1
20232024,047,HARDIN,231,Hardin County,017,Creekside Elementary School,231017,047231017,210249001994,902,GRREC,A1,28,6,21.4
20232024,047,HARDIN,231,Hardin County,018,Heartland Elementary School,231018,047231018,210249002209,902,GRREC,A1,35,10,28.6
20232024,047,HARDIN,231,Hardin County,020,G C Burkhead Elementary School,231020,047231020,210249000513,902,GRREC,A1,51,2,3.9
20232024,047,HARDIN,231,Hardin County,021,North Park Elementary School,231021,047231021,210249002297,902,GRREC,A1,39,7,17.9
20232024,047,HARDIN,231,Hardin County,025,College View Campus,231025,047231025,210249002439,902,GRREC,A5,34,10,29.4
20232024,047,HARDIN,231,Hardin County,030,Cecilia Valley Elementary School,231030,047231030,210249000514,902,GRREC,A1,35,6,17.1
20232024,047,HARDIN,231,Hardin County,035,HCS Virtual Academy,231035,047231035,210249002569,902,GRREC,A8,0,0,0.0
20232024,047,HARDIN,231,Hardin County,040,New Highland Elementary School,231040,047231040,210249001446,902,GRREC,A1,36,4,11.1
20232024,047,HARDIN,231,Hardin County,050,Lincoln Trail Elementary School,231050,047231050,210249000515,902,GRREC,A1,40,6,15.0
20232024,047,HARDIN,231,Hardin County,070,Early College and Career Center,231070,047231070,210249002373,902,GRREC,A2,26,7,26.9
20232024,047,HARDIN,231,Hardin County,075,North Hardin High School,231075,047231075,210249000517,902,GRREC,A1,117,29,24.8
20232024,047,HARDIN,231,Hardin County,077,James T Alton Middle School,231077,047231077,210249000518,902,GRREC,A1,50,13,26.0
20232024,047,HARDIN,231,Hardin County,079,Radcliff Elementary School,231079,047231079,210249000519,902,GRREC,A1,34,23,67.6
20232024,047,HARDIN,231,Hardin County,080,North Middle School,231080,047231080,210249000520,902,GRREC,A1,42,12,28.6
20232024,047,HARDIN,231,Hardin County,090,Rineyville Elementary School,231090,047231090,210249000521,902,GRREC,A1,38,8,21.1
20232024,047,HARDIN,231,Hardin County,165,Vine Grove Elementary School,231165,047231165,210249000524,902,GRREC,A1,33,3,9.1
20232024,047,HARDIN,231,Hardin County,168,West Hardin Middle School,231168,047231168,210249000525,902,GRREC,A1,34,5,14.7
20232024,047,HARDIN,231,Hardin County,180,Hardin County Day Treatment Center,231180,047231180,210249000656,902,GRREC,A6,4,0,0.0
20232024,047,HARDIN,231,Hardin County,190,Central Hardin High School,231190,047231190,210249000528,902,GRREC,A1,125,20,16.0
20232024,047,HARDIN,231,Hardin County,210,Meadow View Elementary School,231210,047231210,210249001566,902,GRREC,A1,34,12,35.3
20232024,047,HARDIN,231,Hardin County,979,Lincoln Trail Behavioral Health Systems,231979,047231979,210249002249,902,GRREC,A6,5,0,0.0
20232024,048,HARLAN,235,Harlan County,,All Schools,235000,,,907,SESC,,266,33,12.4
20232024,048,HARLAN,235,Harlan County,025,Harlan County High School,235025,048235025,210254002213,907,SESC,A1,74,14,18.9
20232024,048,HARLAN,235,Harlan County,060,Black Mountain Elementary School,235060,048235060,210254000532,907,SESC,A1,27,1,3.7
20232024,048,HARLAN,235,Harlan County,110,Cawood Elementary School,235110,048235110,210254000534,907,SESC,A1,18,2,11.1
20232024,048,HARLAN,235,Harlan County,195,Cumberland Elementary School,235195,048235195,210254000091,907,SESC,A1,30,3,10.0
20232024,048,HARLAN,235,Harlan County,290,Evarts Elementary School,235290,048235290,210254000539,907,SESC,A1,27,4,14.8
20232024,048,HARLAN,235,Harlan County,325,Green Hills Elementary School,235325,048235325,210254000540,907,SESC,A1,14,1,7.1
20232024,048,HARLAN,235,Harlan County,340,James A. Cawood Elementary,235340,048235340,210254000541,907,SESC,A1,26,5,19.2
20232024,048,HARLAN,235,Harlan County,540,Rosspoint Elementary School,235540,048235540,210254000545,907,SESC,A1,22,2,9.1
20232024,048,HARLAN,235,Harlan County,640,Wallins Elementary School,235640,048235640,210254000549,907,SESC,A1,28,1,3.6
20232024,048,HARLAN,236,Harlan Independent,,All Schools,236000,,,907,SESC,,56,10,17.9
20232024,048,HARLAN,236,Harlan Independent,020,Harlan Elementary School,236020,048236020,210252000551,907,SESC,A1,20,2,10.0
20232024,048,HARLAN,236,Harlan Independent,021,Sunshine School,236021,048236021,210252002046,907,SESC,A4,4,0,0.0
20232024,048,HARLAN,236,Harlan Independent,030,Harlan High School,236030,048236030,210252000552,907,SESC,A1,32,8,25.0
20232024,049,HARRISON,241,Harrison County,,All Schools,241000,,,901,CKEC,,229,31,13.5
20232024,049,HARRISON,241,Harrison County,035,Eastside Elementary School,241035,049241035,210258000553,901,CKEC,A1,35,3,8.6
20232024,049,HARRISON,241,Harrison County,037,Harrison County Learning Center,241037,049241037,210258001995,901,CKEC,A5,9,2,22.2
20232024,049,HARRISON,241,Harrison County,038,Southside Elementary School,241038,049241038,210258000554,901,CKEC,A1,29,0,0.0
20232024,049,HARRISON,241,Harrison County,040,Harrison County High School,241040,049241040,210258000555,901,CKEC,A1,58,13,22.4
20232024,049,HARRISON,241,Harrison County,043,Harrison County Middle School,241043,049241043,210258000556,901,CKEC,A1,41,6,14.6
20232024,049,HARRISON,241,Harrison County,045,Northside Elementary School,241045,049241045,210258000557,901,CKEC,A1,28,4,14.3
20232024,049,HARRISON,241,Harrison County,075,Westside Elementary School,241075,049241075,210258000558,901,CKEC,A1,29,3,10.3
20232024,050,HART,245,Hart County,,All Schools,245000,,,902,GRREC,,189,43,22.8
20232024,050,HART,245,Hart County,010,Bonnieville Elementary School,245010,050245010,210264000562,902,GRREC,A1,23,4,17.4
20232024,050,HART,245,Hart County,030,Cub Run Elementary School,245030,050245030,210264000563,902,GRREC,A1,23,8,34.8
20232024,050,HART,245,Hart County,045,Hart County High School,245045,050245045,210264000564,902,GRREC,A1,57,13,22.8
20232024,050,HART,245,Hart County,050,Legrande Elementary School,245050,050245050,210264000565,902,GRREC,A1,25,6,24.0
20232024,050,HART,245,Hart County,070,Memorial Elementary School,245070,050245070,210264000566,902,GRREC,A1,26,8,30.8
20232024,050,HART,245,Hart County,090,Munfordville Elementary School,245090,050245090,210264000567,902,GRREC,A1,35,4,11.4
20232024,097,PERRY,246,Hazard Independent,,All Schools,246000,,,904,KVEC,,87,14,16.1
20232024,097,PERRY,246,Hazard Independent,010,Hazard High School,246010,097246010,210267000568,904,KVEC,A1,30,6,20.0
20232024,097,PERRY,246,Hazard Independent,045,Hazard Middle School,246045,097246045,210267000569,904,KVEC,A1,29,7,24.1
20232024,097,PERRY,246,Hazard Independent,060,Roy G. Eversole Elementary School,246060,097246060,210267000570,904,KVEC,A1,28,1,3.6
20232024,051,HENDERSON,251,Henderson County,,All Schools,251000,,,908,WKEC,,511,115,22.5
20232024,051,HENDERSON,251,Henderson County,010,Bend Gate Elementary School,251010,051251010,210271000571,908,WKEC,A1,38,19,50.0
20232024,051,HENDERSON,251,Henderson County,015,The Central Academy,251015,051251015,210271002457,908,WKEC,A5,12,4,33.3
20232024,051,HENDERSON,251,Henderson County,020,Cairo Elementary School,251020,051251020,210271000572,908,WKEC,A1,21,3,14.3
20232024,051,HENDERSON,251,Henderson County,030,A B Chandler Elementary School,251030,051251030,210271000573,908,WKEC,A1,26,4,15.4
20232024,051,HENDERSON,251,Henderson County,033,East Heights Elementary School,251033,051251033,210271000574,908,WKEC,A1,32,7,21.9
20232024,051,HENDERSON,251,Henderson County,060,Henderson County High School,251060,051251060,210271000577,908,WKEC,A1,126,27,21.4
20232024,051,HENDERSON,251,Henderson County,065,Henderson County North Middle School,251065,051251065,210271000578,908,WKEC,A1,56,20,35.7
20232024,051,HENDERSON,251,Henderson County,070,Niagara Elementary School,251070,051251070,210271000579,908,WKEC,A1,23,5,21.7
20232024,051,HENDERSON,251,Henderson County,080,Thelma B. Johnson Early Learning Center,251080,051251080,210271002306,908,WKEC,A4,16,3,18.8
20232024,051,HENDERSON,251,Henderson County,091,South Heights Elementary School,251091,051251091,210271000581,908,WKEC,A1,36,4,11.1
20232024,051,HENDERSON,251,Henderson County,110,Spottsville Elementary School,251110,051251110,210271000583,908,WKEC,A1,37,3,8.1
20232024,051,HENDERSON,251,Henderson County,150,Henderson County South Middle School,251150,051251150,210271000585,908,WKEC,A1,57,13,22.8
20232024,051,HENDERSON,251,Henderson County,160,Jefferson Elementary School,251160,051251160,210271000586,908,WKEC,A1,31,3,9.7
20232024,052,HENRY,255,Henry County,,All Schools,255000,,,906,OVEC,,173,50,28.9
20232024,052,HENRY,255,Henry County,005,Henry County Early Childhood,255005,052255005,210276002418,906,OVEC,A4,7,1,14.3
20232024,052,HENRY,255,Henry County,010,Campbellsburg Elementary School,255010,052255010,210276000588,906,OVEC,A1,22,7,31.8
20232024,052,HENRY,255,Henry County,020,Eastern Elementary School,255020,052255020,210276000589,906,OVEC,A1,17,3,17.6
20232024,052,HENRY,255,Henry County,035,Henry County High School,255035,052255035,210276000590,906,OVEC,A1,57,16,28.1
20232024,052,HENRY,255,Henry County,038,Henry County Middle School,255038,052255038,210276000591,906,OVEC,A1,35,5,14.3
20232024,052,HENRY,255,Henry County,040,New Castle Elementary School,255040,052255040,210276000592,906,OVEC,A1,35,18,51.4
20232024,053,HICKMAN,261,Hickman County,,All Schools,261000,,,908,WKEC,,55,7,12.7
20232024,053,HICKMAN,261,Hickman County,020,Hickman County Elementary School,261020,053261020,210279000593,908,WKEC,A1,29,4,13.8
20232024,053,HICKMAN,261,Hickman County,050,Hickman County High School,261050,053261050,210279000594,908,WKEC,A1,26,3,11.5
20232024,054,HOPKINS,265,Hopkins County,,All Schools,265000,,,908,WKEC,,458,95,20.7
20232024,054,HOPKINS,265,Hopkins County,004,Hopkins County Schools Academy,265004,054265004,210286002280,908,WKEC,A5,2,0,0.0
20232024,054,HOPKINS,265,Hopkins County,005,Hopkins County Day Treatment,265005,054265005,210286001586,908,WKEC,A6,5,0,0.0
20232024,054,HOPKINS,265,Hopkins County,006,West Hopkins School,265006,054265006,210286001472,908,WKEC,A1,29,6,20.7
20232024,054,HOPKINS,265,Hopkins County,020,Jesse Stuart Elementary School,265020,054265020,210286000673,908,WKEC,A1,25,4,16.0
20232024,054,HOPKINS,265,Hopkins County,075,James Madison Middle School,265075,054265075,210286000681,908,WKEC,A1,28,7,25.0
20232024,054,HOPKINS,265,Hopkins County,090,Grapevine Elementary School,265090,054265090,210286000598,908,WKEC,A1,27,5,18.5
20232024,054,HOPKINS,265,Hopkins County,105,Hopkins Co Career & Technology Center,265105,054265105,210286002425,908,WKEC,A2,7,1,14.3
20232024,054,HOPKINS,265,Hopkins County,110,Hanson Elementary School,265110,054265110,210286000600,908,WKEC,A1,28,4,14.3
20232024,054,HOPKINS,265,Hopkins County,130,Hopkins County Central High School,265130,054265130,210286001473,908,WKEC,A1,63,5,7.9
20232024,054,HOPKINS,265,Hopkins County,140,Browning Springs Middle School,265140,054265140,210286000601,908,WKEC,A1,34,7,20.6
20232024,054,HOPKINS,265,Hopkins County,145,Madisonville North Hopkins High School,265145,054265145,210286000602,908,WKEC,A1,79,18,22.8
20232024,054,HOPKINS,265,Hopkins County,185,South Hopkins Middle School,265185,054265185,210286001499,908,WKEC,A1,28,7,25.0
20232024,054,HOPKINS,265,Hopkins County,200,Pride Elementary School,265200,054265200,210286000606,908,WKEC,A1,31,6,19.4
20232024,054,HOPKINS,265,Hopkins County,250,West Broadway Elementary School,265250,054265250,210286000611,908,WKEC,A1,25,3,12.0
20232024,054,HOPKINS,265,Hopkins County,280,Southside Elementary School,265280,054265280,210286000474,908,WKEC,A1,27,2,7.4
20232024,055,JACKSON,271,Jackson County,,All Schools,271000,,,907,SESC,,167,22,13.2
20232024,055,JACKSON,271,Jackson County,020,Jackson County High School,271020,055271020,210294000615,907,SESC,A1,41,8,19.5
20232024,055,JACKSON,271,Jackson County,025,Jackson County Middle School,271025,055271025,210294001674,907,SESC,A1,31,3,9.7
20232024,055,JACKSON,271,Jackson County,027,Barnabus Home Middle School,271027,055271027,210294002375,907,SESC,A6,1,0,0.0
20232024,055,JACKSON,271,Jackson County,029,Barnabus Home High School,271029,055271029,210294002390,907,SESC,A6,1,0,0.0
20232024,055,JACKSON,271,Jackson County,031,Jackson Co Schools Learning Center,271031,055271031,210294002461,907,SESC,A5,2,0,0.0
20232024,055,JACKSON,271,Jackson County,180,McKee Elementary School,271180,055271180,210294000617,907,SESC,A1,31,2,6.5
20232024,055,JACKSON,271,Jackson County,280,Sand Gap Elementary School,271280,055271280,210294000619,907,SESC,A1,25,4,16.0
20232024,055,JACKSON,271,Jackson County,340,Tyner Elementary School,271340,055271340,210294000620,907,SESC,A1,35,5,14.3
20232024,013,BREATHITT,272,Jackson Independent,,All Schools,272000,,,904,KVEC,,25,3,12.0
20232024,013,BREATHITT,272,Jackson Independent,011,Jackson City School,272011,013272011,210291001719,904,KVEC,A1,25,3,12.0
20232024,056,JEFFERSON,275,Jefferson County,,All Schools,275000,,,909,GLEC,,"7,793","1,831",23.5
20232024,056,JEFFERSON,275,Jefferson County,004,Camp Taylor Elementary,275004,056275004,210299000623,909,GLEC,A1,41,8,19.5
20232024,056,JEFFERSON,275,Jefferson County,005,Cane Run Elementary,275005,056275005,210299000624,909,GLEC,A1,37,15,40.5
20232024,056,JEFFERSON,275,Jefferson County,007,Eastern High,275007,056275007,210299000625,909,GLEC,A1,122,12,9.8
20232024,056,JEFFERSON,275,Jefferson County,010,Fairdale Elementary,275010,056275010,210299000626,909,GLEC,A1,47,6,12.8
20232024,056,JEFFERSON,275,Jefferson County,011,Fern Creek Elementary,275011,056275011,210299000627,909,GLEC,A1,46,8,17.4
20232024,056,JEFFERSON,275,Jefferson County,012,Fern Creek High,275012,056275012,210299000628,909,GLEC,A1,113,20,17.7
20232024,056,JEFFERSON,275,Jefferson County,013,Greathouse/Shryock Traditional,275013,056275013,210299000629,909,GLEC,A1,36,8,22.2
20232024,056,JEFFERSON,275,Jefferson County,014,Greenwood Elementary,275014,056275014,210299000630,909,GLEC,A1,30,4,13.3
20232024,056,JEFFERSON,275,Jefferson County,016,Tully Elementary,275016,056275016,210299000631,909,GLEC,A1,52,19,36.5
20232024,056,JEFFERSON,275,Jefferson County,018,Atherton High,275018,056275018,210299000632,909,GLEC,A1,87,11,12.6
20232024,056,JEFFERSON,275,Jefferson County,019,The Brook-Dupont,275019,056275019,210299001629,909,GLEC,A6,3,1,33.3
20232024,056,JEFFERSON,275,Jefferson County,020,The Brook-KMI,275020,056275020,210299001474,909,GLEC,A6,4,1,25.0
20232024,056,JEFFERSON,275,Jefferson County,022,Medora Elementary,275022,056275022,210299000633,909,GLEC,A1,32,5,15.6
20232024,056,JEFFERSON,275,Jefferson County,024,Middletown Elementary,275024,056275024,210299000634,909,GLEC,A1,36,2,5.6
20232024,056,JEFFERSON,275,Jefferson County,027,Okolona Elementary,275027,056275027,210299000635,909,GLEC,A1,27,7,25.9
20232024,056,JEFFERSON,275,Jefferson County,028,Boys & Girls Haven,275028,056275028,210299001475,909,GLEC,A6,4,3,75.0
